"","species","date","hour.1.total","hour.2.total","hour.3.total","hour.4.total","hour.5.total","day.total","total.obs.mins","time.of.obs","start.time.am","start.time.pm","principle.observer","wind.dir.speed","wind.dir","wind.speed","visibility"
"3565","COGO",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3566","COLO",2021-11-01,"","","","","",3,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3567","COMU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3568","COTE",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3569","Calidris sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3570","DCCO",2021-11-01,"","","","","",1,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3571","Duck sp.",2021-11-01,"","","","","",2,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3572","GBHE",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3573","GRCO",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3574","GREG",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3575","GRSC",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3576","GWTE",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3577","Great Shearwater",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3578","HADU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3579","HOGR",2021-11-01,"","","","","",1,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3580","Jaeger sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3581","LAGU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3582","LO sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3583","LTDU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3584","Large alcid sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3585","MALL",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3586","MALL/ABDU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3587","NOGA",2021-11-01,"","","","","",67,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3588","NOPI",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3589","PAJA",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3590","POJA",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3591","RAZO",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3592","RBGU",2021-11-01,"","","","","",12,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3593","RBME",2021-11-01,"","","","","",2,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3594","RNGR",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3595","RNPH",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3596","RTLO",2021-11-01,"","","","","",4,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3597","SC sp.",2021-11-01,"","","","","",2,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3598","SUSC",2021-11-01,"","","","","",2,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3599","Scaup sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3600","Shearwater sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3601","Tern sp.",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3602","UNBI",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3603","WODU",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3604","WWSC",2021-11-01,"","","","","",0,90,"7:00 - 8:30","","","STB","WSW 5-8","","","10 miles"
"3605","ABDU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3606","AMWI",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3607","BLGU",2021-11-02,"","","","","",6,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3608","BLKI",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3609","BLSC",2021-11-02,"","","","","",9,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3610","BLSK",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3611","BOGU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3612","BRAN",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3613","BUFF",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3614","CANG",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3615","CATE",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3616","CO sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3617","COEI",2021-11-02,"","","","","",18,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3618","COGO",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3619","COLO",2021-11-02,"","","","","",1,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3620","COMU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3621","COTE",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3622","Calidris sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3623","DCCO",2021-11-02,"","","","","",1,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3624","Duck sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3625","GBHE",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3626","GRCO",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3627","GREG",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3628","GRSC",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3629","GWTE",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3630","Great Shearwater",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3631","HADU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3632","HOGR",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3633","Jaeger sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3634","LAGU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3635","LO sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3636","LTDU",2021-11-02,"","","","","",8,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3637","Large alcid sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3638","MALL",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3639","MALL/ABDU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3640","NOGA",2021-11-02,"","","","","",27,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3641","NOPI",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3642","PAJA",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3643","POJA",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3644","RAZO",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3645","RBGU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3646","RBME",2021-11-02,"","","","","",1,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3647","RNGR",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3648","RNPH",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3649","RTLO",2021-11-02,"","","","","",5,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3650","SC sp.",2021-11-02,"","","","","",1,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3651","SUSC",2021-11-02,"","","","","",2,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3652","Scaup sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3653","Shearwater sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3654","Tern sp.",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3655","UNBI",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3656","WODU",2021-11-02,"","","","","",0,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3657","WWSC",2021-11-02,"","","","","",6,60,"7:00-8:00","","","STB","WNW 2-5","","","UNL"
"3658","ABDU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3659","AMWI",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3660","BLGU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3661","BLKI",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3662","BLSC",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3663","BLSK",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3664","BOGU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3665","BRAN",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3666","BUFF",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3667","CANG",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3668","CATE",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3669","CO sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3670","COEI",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3671","COGO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3672","COLO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3673","COMU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3674","COTE",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3675","Calidris sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3676","DCCO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3677","Duck sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3678","GBHE",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3679","GRCO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3680","GREG",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3681","GRSC",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3682","GWTE",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3683","Great Shearwater",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3684","HADU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3685","HOGR",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3686","Jaeger sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3687","LAGU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3688","LO sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3689","LTDU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3690","Large alcid sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3691","MALL",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3692","MALL/ABDU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3693","NOGA",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3694","NOPI",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3695","PAJA",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3696","POJA",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3697","RAZO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3698","RBGU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3699","RBME",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3700","RNGR",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3701","RNPH",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3702","RTLO",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3703","SC sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3704","SUSC",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3705","Scaup sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3706","Shearwater sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3707","Tern sp.",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3708","UNBI",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3709","WODU",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3710","WWSC",2021-11-03,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3711","ABDU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3712","AMWI",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3713","BLGU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3714","BLKI",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3715","BLSC",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3716","BLSK",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3717","BOGU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3718","BRAN",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3719","BUFF",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3720","CANG",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3721","CATE",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3722","CO sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3723","COEI",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3724","COGO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3725","COLO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3726","COMU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3727","COTE",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3728","Calidris sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3729","DCCO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3730","Duck sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3731","GBHE",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3732","GRCO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3733","GREG",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3734","GRSC",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3735","GWTE",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3736","Great Shearwater",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3737","HADU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3738","HOGR",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3739","Jaeger sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3740","LAGU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3741","LO sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3742","LTDU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3743","Large alcid sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3744","MALL",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3745","MALL/ABDU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3746","NOGA",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3747","NOPI",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3748","PAJA",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3749","POJA",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3750","RAZO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3751","RBGU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3752","RBME",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3753","RNGR",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3754","RNPH",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3755","RTLO",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3756","SC sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3757","SUSC",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3758","Scaup sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3759","Shearwater sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3760","Tern sp.",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3761","UNBI",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3762","WODU",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3763","WWSC",2021-11-04,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3764","ABDU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3765","AMWI",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3766","BLGU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3767","BLKI",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3768","BLSC",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3769","BLSK",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3770","BOGU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3771","BRAN",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3772","BUFF",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3773","CANG",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3774","CATE",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3775","CO sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3776","COEI",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3777","COGO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3778","COLO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3779","COMU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3780","COTE",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3781","Calidris sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3782","DCCO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3783","Duck sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3784","GBHE",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3785","GRCO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3786","GREG",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3787","GRSC",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3788","GWTE",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3789","Great Shearwater",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3790","HADU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3791","HOGR",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3792","Jaeger sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3793","LAGU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3794","LO sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3795","LTDU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3796","Large alcid sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3797","MALL",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3798","MALL/ABDU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3799","NOGA",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3800","NOPI",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3801","PAJA",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3802","POJA",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3803","RAZO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3804","RBGU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3805","RBME",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3806","RNGR",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3807","RNPH",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3808","RTLO",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3809","SC sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3810","SUSC",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3811","Scaup sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3812","Shearwater sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3813","Tern sp.",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3814","UNBI",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3815","WODU",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3816","WWSC",2021-11-05,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3817","ABDU",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3818","AMWI",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3819","BLGU",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3820","BLKI",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3821","BLSC",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3822","BLSK",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3823","BOGU",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3824","BRAN",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3825","BUFF",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3826","CANG",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3827","CATE",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3828","CO sp.",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3829","COEI",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3830","COGO",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3831","COLO",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3832","COMU",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3833","COTE",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3834","Calidris sp.",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3835","DCCO",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3836","Duck sp.",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
"3837","GBHE",2021-11-06,"","","","","",0,0,NA,"","",NA,NA,"","",NA
