"species","date","year","time.of.obs","total.obs.mins","obs.hours","day.total","count.p.hour","wind.dir.speed","visibility","principle.observer"
"BOWA",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"BUFF",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"CATE",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"COEI",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"COGO",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"COGR",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"COLO",2014-09-12,"2014","6:35-8:35",120,2,2,1,"Var 1-3",NA,"KO"
"Calidris sp.",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"DCCO",2014-09-12,"2014","6:35-8:35",120,2,10,5,"Var 1-3",NA,"KO"
"GBHE",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"GRCO",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"HADU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"LAGU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"LESC",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"LTDU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"MERL",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"NOGA",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"NOPI",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"PAJA",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"PEFA",2014-09-12,"2014","6:35-8:35",120,2,1,0.5,"Var 1-3",NA,"KO"
"PISI",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"RBGU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"RBME",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"RNGR",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"RTLO",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"RUTU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"SNBU",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"SSHA",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"SUSC",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"SWSP",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"Scoter sp.",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"UNID",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"WHIM",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"WWSC",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"YBCH",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"YRWA",2014-09-12,"2014","6:35-8:35",120,2,0,0,"Var 1-3",NA,"KO"
"ABDU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"AMCR",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"ATSP",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BAEA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BAOR",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BLGU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BLKI",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BLSC",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BOGU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BOWA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"BUFF",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"CATE",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"COEI",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"COGO",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"COGR",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"COLO",2014-09-15,"2014","6:35 - 8:35 AM",120,2,2,1,"NW 1-3",NA,"KO"
"Calidris sp.",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"DCCO",2014-09-15,"2014","6:35 - 8:35 AM",120,2,27,13.5,"NW 1-3",NA,"KO"
"GBHE",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"GRCO",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"HADU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"LAGU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"LESC",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"LTDU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"MERL",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"NOGA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,3,1.5,"NW 1-3",NA,"KO"
"NOPI",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"PAJA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"PEFA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"PISI",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"RBGU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"RBME",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"RNGR",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"RTLO",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"RUTU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"SNBU",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"SSHA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,1,0.5,"NW 1-3",NA,"KO"
"SUSC",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"SWSP",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"Scoter sp.",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"UNID",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"WHIM",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"WWSC",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"YBCH",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"YRWA",2014-09-15,"2014","6:35 - 8:35 AM",120,2,0,0,"NW 1-3",NA,"KO"
"ABDU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"AMCR",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"ATSP",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BAEA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BAOR",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BLGU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BLKI",2014-09-18,"2014","6:30-8:30",120,2,1,0.5,"S 10-12",NA,"KO"
"BLSC",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BOGU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BOWA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"BUFF",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"CATE",2014-09-18,"2014","6:30-8:30",120,2,5,2.5,"S 10-12",NA,"KO"
"COEI",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"COGO",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"COGR",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"COLO",2014-09-18,"2014","6:30-8:30",120,2,12,6,"S 10-12",NA,"KO"
"Calidris sp.",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"DCCO",2014-09-18,"2014","6:30-8:30",120,2,20,10,"S 10-12",NA,"KO"
"GBHE",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"GRCO",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"HADU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"LAGU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"LESC",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"LTDU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"MERL",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"NOGA",2014-09-18,"2014","6:30-8:30",120,2,1,0.5,"S 10-12",NA,"KO"
"NOPI",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"PAJA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"PEFA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"PISI",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"RBGU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"RBME",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"RNGR",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"RTLO",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"RUTU",2014-09-18,"2014","6:30-8:30",120,2,2,1,"S 10-12",NA,"KO"
"SNBU",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"SSHA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"SUSC",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"SWSP",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"Scoter sp.",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"UNID",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"WHIM",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"WWSC",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"YBCH",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"YRWA",2014-09-18,"2014","6:30-8:30",120,2,0,0,"S 10-12",NA,"KO"
"ABDU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"AMCR",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"ATSP",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BAEA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BAOR",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BLGU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BLKI",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BLSC",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BOGU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BOWA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"BUFF",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"CATE",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"COEI",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"COGO",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"COGR",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"COLO",2014-09-23,"2014","9:30-10:30",60,1,2,2,"W 4-6",NA,"KO"
"Calidris sp.",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"DCCO",2014-09-23,"2014","9:30-10:30",60,1,11,11,"W 4-6",NA,"KO"
"GBHE",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"GRCO",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"HADU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"LAGU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"LESC",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"LTDU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"MERL",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"NOGA",2014-09-23,"2014","9:30-10:30",60,1,3,3,"W 4-6",NA,"KO"
"NOPI",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"PAJA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"PEFA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"PISI",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"RBGU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"RBME",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"RNGR",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"RTLO",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"RUTU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"SNBU",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"SSHA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"SUSC",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"SWSP",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"Scoter sp.",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"UNID",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"WHIM",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"WWSC",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"YBCH",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"YRWA",2014-09-23,"2014","9:30-10:30",60,1,0,0,"W 4-6",NA,"KO"
"ABDU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"AMCR",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"ATSP",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BAEA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BAOR",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BLGU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BLKI",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BLSC",2014-09-25,"2014","6:30-8:30",120,2,51,25.5,"S 4-7",NA,"KO/SB"
"BOGU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BOWA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"BUFF",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"CATE",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"COEI",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"COGO",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"COGR",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"COLO",2014-09-25,"2014","6:30-8:30",120,2,27,13.5,"S 4-7",NA,"KO/SB"
"Calidris sp.",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"DCCO",2014-09-25,"2014","6:30-8:30",120,2,220,110,"S 4-7",NA,"KO/SB"
"GBHE",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"GRCO",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"HADU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"LAGU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"LESC",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"LTDU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"MERL",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"NOGA",2014-09-25,"2014","6:30-8:30",120,2,7,3.5,"S 4-7",NA,"KO/SB"
"NOPI",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"PAJA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"PEFA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"PISI",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"RBGU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"RBME",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"RNGR",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"RTLO",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"RUTU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"SNBU",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"SSHA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"SUSC",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"SWSP",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"Scoter sp.",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"UNID",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"WHIM",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"WWSC",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"YBCH",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"YRWA",2014-09-25,"2014","6:30-8:30",120,2,0,0,"S 4-7",NA,"KO/SB"
"ABDU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,7,3,"NW 4-8",NA,"KO/SB"
"AMCR",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"ATSP",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BAEA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,1,0.428571428571429,"NW 4-8",NA,"KO/SB"
"BAOR",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BLGU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BLKI",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BLSC",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BOGU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BOWA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"BUFF",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"CATE",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"COEI",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,260,111.428571428571,"NW 4-8",NA,"KO/SB"
"COGO",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"COGR",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"COLO",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,32,13.7142857142857,"NW 4-8",NA,"KO/SB"
"Calidris sp.",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"DCCO",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,265,113.571428571429,"NW 4-8",NA,"KO/SB"
"GBHE",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,6,2.57142857142857,"NW 4-8",NA,"KO/SB"
"GRCO",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"HADU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"LAGU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"LESC",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"LTDU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,1,0.428571428571429,"NW 4-8",NA,"KO/SB"
"MERL",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,1,0.428571428571429,"NW 4-8",NA,"KO/SB"
"NOGA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,2,0.857142857142857,"NW 4-8",NA,"KO/SB"
"NOPI",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"PAJA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"PEFA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"PISI",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"RBGU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"RBME",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,3,1.28571428571429,"NW 4-8",NA,"KO/SB"
"RNGR",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"RTLO",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"RUTU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"SNBU",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"SSHA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"SUSC",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,236,101.142857142857,"NW 4-8",NA,"KO/SB"
"SWSP",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"Scoter sp.",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"UNID",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,65,27.8571428571429,"NW 4-8",NA,"KO/SB"
"WHIM",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"WWSC",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,39,16.7142857142857,"NW 4-8",NA,"KO/SB"
"YBCH",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"YRWA",2014-10-02,"2014","6:45-9:05",140,2.33333333333333,0,0,"NW 4-8",NA,"KO/SB"
"ABDU",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"AMCR",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"ATSP",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"BAEA",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"BAOR",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"BLGU",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"BLKI",2014-10-07,"2014","6:45-8:45",120,2,1,0.5,"SSW 3-5",NA,"SB"
"BLSC",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
"BOGU",2014-10-07,"2014","6:45-8:45",120,2,0,0,"SSW 3-5",NA,"SB"
