"species","date","year","time.of.obs","total.obs.mins","obs.hours","day.total","count.p.hour","wind.dir.speed","visibility","principle.observer"
"GADW",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"GBHE",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"GRCO",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"GRSC",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"GWTE",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Gull Sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"HADU",2023-12-10,"2023","06:30-08:30",120,2,2,1,"SSE 6-12","5, 1","ND"
"HOGR",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"HOME",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"ICGU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"ICGU/GLGU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Jaeger sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"LAGU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"LBBG",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"LESC",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"LTDU",2023-12-10,"2023","06:30-08:30",120,2,19,9.5,"SSE 6-12","5, 1","ND"
"LTJA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Loon sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"MALL",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"MALLxABDU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"MERL",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"NOGA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"NOHA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"NOPI",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"OSPR",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"PAJA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"PALO",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"PEFA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"POJA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"PUSA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Peep sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"RAZO",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"RBGU",2023-12-10,"2023","06:30-08:30",120,2,7,3.5,"SSE 6-12","5, 1","ND"
"RBME",2023-12-10,"2023","06:30-08:30",120,2,7,3.5,"SSE 6-12","5, 1","ND"
"RNDU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"RNGR",2023-12-10,"2023","06:30-08:30",120,2,6,3,"SSE 6-12","5, 1","ND"
"RTLO",2023-12-10,"2023","06:30-08:30",120,2,1,0.5,"SSE 6-12","5, 1","ND"
"SAND",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"SEPL",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"SSHA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"SUSC",2023-12-10,"2023","06:30-08:30",120,2,3,1.5,"SSE 6-12","5, 1","ND"
"Scaup sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Scoter sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"Shorebird sp.",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"TBMU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"WHIM",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"WODU",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"WRSA",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"WWSC",2023-12-10,"2023","06:30-08:30",120,2,0,0,"SSE 6-12","5, 1","ND"
"ABDU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"AGOS",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"AGPL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"AMKE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"AMWI",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"AMWO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Alcid sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,4,0.774193548387097,"S 15-35, W 8-15","1, 5","ND"
"BAEA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BASA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BBPL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BLGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,9,1.74193548387097,"S 15-35, W 8-15","1, 5","ND"
"BLKI",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,326,63.0967741935484,"S 15-35, W 8-15","1, 5","ND"
"BLSC",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,7,1.35483870967742,"S 15-35, W 8-15","1, 5","ND"
"BOGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BRAN",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BUFF",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"BWTE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Bird sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"CACG",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"CACG/CANG",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"CANG",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"CATE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"COEI",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,4,0.774193548387097,"S 15-35, W 8-15","1, 5","ND"
"COGO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"COLO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,6,1.16129032258065,"S 15-35, W 8-15","1, 5","ND"
"COME",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"COMU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"COTE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Cormorant sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"DCCO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"DOVE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"DUNL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Duck sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"GADW",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"GBHE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"GRCO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"GRSC",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,6,1.16129032258065,"S 15-35, W 8-15","1, 5","ND"
"GWTE",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Gull Sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"HADU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"HOGR",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"HOME",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"ICGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"ICGU/GLGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Jaeger sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"LAGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"LBBG",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"LESC",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"LTDU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,71,13.741935483871,"S 15-35, W 8-15","1, 5","ND"
"LTJA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Loon sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"MALL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"MALLxABDU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"MERL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"NOGA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,9,1.74193548387097,"S 15-35, W 8-15","1, 5","ND"
"NOHA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"NOPI",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"OSPR",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"PAJA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"PALO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"PEFA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"POJA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"PUSA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Peep sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"RAZO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,44,8.51612903225806,"S 15-35, W 8-15","1, 5","ND"
"RBGU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"RBME",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"RNDU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"RNGR",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,1,0.193548387096774,"S 15-35, W 8-15","1, 5","ND"
"RTLO",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"SAND",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"SEPL",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"SSHA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"SUSC",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,3,0.580645161290323,"S 15-35, W 8-15","1, 5","ND"
"Scaup sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Scoter sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"Shorebird sp.",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"TBMU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"WHIM",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"WODU",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"WRSA",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"WWSC",2023-12-11,"2023","06:45-10:30/13:00-14:25",310,5.16666666666667,0,0,"S 15-35, W 8-15","1, 5","ND"
"ABDU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,1,0.315789473684211,"W 8-16","8","ND"
"AGOS",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"AGPL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"AMKE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"AMWI",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"AMWO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Alcid sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"BAEA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"BASA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"BBPL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"BLGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,94,29.6842105263158,"W 8-16","8","ND"
"BLKI",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,6,1.89473684210526,"W 8-16","8","ND"
"BLSC",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,16,5.05263157894737,"W 8-16","8","ND"
"BOGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,2,0.631578947368421,"W 8-16","8","ND"
"BRAN",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"BUFF",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,1,0.315789473684211,"W 8-16","8","ND"
"BWTE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Bird sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"CACG",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"CACG/CANG",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"CANG",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"CATE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"COEI",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,31,9.78947368421053,"W 8-16","8","ND"
"COGO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,1,0.315789473684211,"W 8-16","8","ND"
"COLO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,28,8.8421052631579,"W 8-16","8","ND"
"COME",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"COMU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"COTE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Cormorant sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"DCCO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"DOVE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"DUNL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Duck sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,1,0.315789473684211,"W 8-16","8","ND"
"GADW",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"GBHE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"GRCO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,4,1.26315789473684,"W 8-16","8","ND"
"GRSC",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"GWTE",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Gull Sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"HADU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,4,1.26315789473684,"W 8-16","8","ND"
"HOGR",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"HOME",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"ICGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"ICGU/GLGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Jaeger sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"LAGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"LBBG",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"LESC",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"LTDU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,69,21.7894736842105,"W 8-16","8","ND"
"LTJA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Loon sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"MALL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"MALLxABDU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"MERL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"NOGA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,2,0.631578947368421,"W 8-16","8","ND"
"NOHA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"NOPI",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"OSPR",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"PAJA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"PALO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"PEFA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"POJA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"PUSA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Peep sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"RAZO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,15,4.73684210526316,"W 8-16","8","ND"
"RBGU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,4,1.26315789473684,"W 8-16","8","ND"
"RBME",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,6,1.89473684210526,"W 8-16","8","ND"
"RNDU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"RNGR",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,16,5.05263157894737,"W 8-16","8","ND"
"RTLO",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,1,0.315789473684211,"W 8-16","8","ND"
"SAND",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"SEPL",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"SSHA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"SUSC",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,2,0.631578947368421,"W 8-16","8","ND"
"Scaup sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Scoter sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"Shorebird sp.",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"TBMU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"WHIM",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"WODU",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"WRSA",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"WWSC",2023-12-12,"2023","06:20-09:30",190,3.16666666666667,0,0,"W 8-16","8","ND"
"ABDU",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"AGOS",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"AGPL",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"AMKE",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"AMWI",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"AMWO",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"Alcid sp.",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BAEA",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BASA",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BBPL",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BLGU",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,153,49.6216216216216,"W 8-12","8","ND"
"BLKI",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,6,1.94594594594595,"W 8-12","8","ND"
"BLSC",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,14,4.54054054054054,"W 8-12","8","ND"
"BOGU",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BRAN",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BUFF",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"BWTE",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"Bird sp.",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"CACG",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"CACG/CANG",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"CANG",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"CATE",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,0,0,"W 8-12","8","ND"
"COEI",2023-12-13,"2023","06:25-09:30",185,3.08333333333333,11,3.56756756756757,"W 8-12","8","ND"
